FONTRAST
1
95 1 32 163 14
32	0	2	2	0	14	0	2
33	0	2	2	3	14	0	3
34	0	7	2	4	14	0	4
35	0	13	2	7	14	0	6
36	0	22	2	7	14	0	6
37	0	31	2	9	14	0	8
38	0	42	2	8	14	0	8
39	0	52	2	3	14	0	2
40	0	57	2	4	14	0	3
41	0	63	2	4	14	0	3
42	0	69	2	6	14	0	6
43	0	77	2	7	14	0	6
44	0	86	2	3	14	0	2
45	0	91	2	3	14	0	2
46	0	96	2	3	14	0	2
47	0	101	2	7	14	1	5
48	0	110	2	7	14	0	6
49	0	119	2	7	14	0	6
50	0	128	2	7	14	0	6
51	0	137	2	7	14	0	6
52	0	146	2	7	14	0	6
53	0	155	2	7	14	0	6
54	0	164	2	7	14	0	6
55	0	173	2	7	14	0	6
56	0	182	2	7	14	0	6
57	0	206	26	7	14	0	6
58	0	215	26	3	14	0	2
59	0	220	26	3	14	0	2
60	0	225	26	6	14	0	6
61	0	233	26	7	14	0	6
62	0	242	26	6	14	0	6
63	0	2	50	6	14	0	5
64	0	10	50	8	14	0	8
65	0	20	50	7	14	0	6
66	0	29	50	7	14	0	6
67	0	38	50	7	14	0	6
68	0	47	50	8	14	0	7
69	0	57	50	6	14	0	6
70	0	65	50	6	14	0	5
71	0	73	50	7	14	0	7
72	0	82	50	7	14	0	7
73	0	91	50	3	14	0	3
74	0	96	50	4	14	0	4
75	0	102	50	7	14	0	7
76	0	111	50	6	14	0	5
77	0	119	50	9	14	0	9
78	0	130	50	7	14	0	7
79	0	139	50	7	14	0	7
80	0	148	50	7	14	0	6
81	0	104	74	7	14	0	7
82	0	113	74	7	14	0	7
83	0	122	74	7	14	0	6
84	0	131	74	6	14	0	5
85	0	139	74	6	14	0	6
86	0	147	74	7	14	0	6
87	0	156	74	10	14	0	10
88	0	168	74	7	14	0	6
89	0	177	74	8	14	1	6
90	0	187	74	6	14	0	6
91	0	195	74	3	14	0	3
92	0	200	74	7	14	0	5
93	0	209	74	3	14	0	3
94	0	214	74	6	14	0	5
95	0	222	74	6	14	0	5
97	0	230	74	6	14	0	6
98	0	238	74	6	14	0	6
99	0	246	74	6	14	0	5
100	0	2	98	6	14	0	6
101	0	10	98	6	14	0	6
102	0	18	98	4	14	0	3
103	0	24	98	6	14	0	5
104	0	32	98	6	14	0	6
105	0	40	98	3	14	0	2
106	0	45	98	4	14	1	2
107	0	51	98	6	14	0	6
108	0	59	98	3	14	0	2
109	0	64	98	10	14	0	9
110	0	76	98	6	14	0	6
111	0	84	98	6	14	0	6
112	0	92	98	6	14	0	6
113	0	100	98	6	14	0	6
114	0	108	98	4	14	0	3
115	0	114	98	5	14	0	5
116	0	121	98	4	14	0	3
117	0	127	98	6	14	0	6
118	0	135	98	5	14	0	5
119	0	142	98	8	14	0	7
120	0	152	98	6	14	0	5
121	0	160	98	5	14	0	5
122	0	167	98	5	14	0	4
123	0	174	98	4	14	0	3
124	0	104	122	4	14	0	5
125	0	110	122	4	14	0	3
126	0	116	122	7	14	0	6
163	0	125	122	8	14	1	6
